Posture,BirdID,Bird,Block,SongID,Song,Aviary,SongSet,Duration,Latency,AvgPotency,B1Potency,AvgRank,B1Rank,BlockResponseRate,LowResponse,WrongResponseRate,Prefix,MaxVelocity,PeakHeight,BVPotency
0.0000,FRM,51,4,2M,4,5,0,0.0000,0.0000,0.2667,0.3333,8.0000,9.5000,0.6667,False,0.6000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,4,GRG,5,5,0,0.0000,0.0000,0.3000,0.6667,6.0000,6.0000,0.6667,False,0.6000,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,FRM,51,4,LB,6,5,0,1.0000,0.0000,0.3833,0.6667,5.0000,6.0000,0.5556,False,0.6000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FRM,51,4,LNR,7,5,0,0.0000,0.0000,0.2500,0.6667,9.5000,6.0000,0.6667,False,0.6000,BV.2019.06.05-13.16,,,0.6122448979591837
1.0000,FRM,51,4,WG,8,5,0,10.0000,0.0000,0.4000,0.6667,4.0000,6.0000,0.5556,False,0.6000,BV.2019.06.05-13.16,,,0.4489795918367347
1.0000,FRM,51,4,ND,9,5,0,8.0000,0.0000,0.4333,0.8333,2.5000,2.5000,0.5556,False,0.6000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FRM,51,5,DMG,0,5,0,0.0000,0.0000,0.2833,0.3333,7.0000,9.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FRM,51,5,DBR,1,5,0,0.0000,0.0000,0.2500,1.0000,9.5000,1.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FRM,51,5,BOD,2,5,0,0.0000,0.0000,0.4333,0.6667,2.5000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FRM,51,5,BDY,3,5,0,0.0000,0.0000,0.4667,0.8333,1.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FRM,51,5,2M,4,5,0,0.0000,0.0000,0.2667,0.3333,8.0000,9.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,5,GRG,5,5,0,0.0000,0.0000,0.3000,0.6667,6.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FRM,51,5,LB,6,5,0,0.0000,0.0000,0.3833,0.6667,5.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FRM,51,5,LNR,7,5,0,0.0000,0.0000,0.2500,0.6667,9.5000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,5,WG,8,5,0,0.0000,0.0000,0.4000,0.6667,4.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FRM,51,5,ND,9,5,0,0.0000,0.0000,0.4333,0.8333,2.5000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FRM,51,6,DMG,0,5,0,0.0000,0.0000,0.2833,0.3333,7.0000,9.5000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.8625
0.0000,FRM,51,6,DBR,1,5,0,0.0000,0.0000,0.2500,1.0000,9.5000,1.0000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FRM,51,6,BOD,2,5,0,0.0000,0.0000,0.4333,0.6667,2.5000,6.0000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.75
1.0000,FRM,51,6,BDY,3,5,0,8.0000,0.0000,0.4667,0.8333,1.0000,2.5000,0.1111,False,0.2000,BV.2019.06.05-13.16,,,0.5866666666666667
2.0000,FRM,51,6,2M,4,5,0,0.0000,0.0000,0.2667,0.3333,8.0000,9.5000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.6122448979591837
2.0000,FRM,51,6,GRG,5,5,0,0.0000,0.0000,0.3000,0.6667,6.0000,6.0000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.3333333333333333
1.0000,FRM,51,6,LB,6,5,0,1.0000,0.0000,0.3833,0.6667,5.0000,6.0000,0.1111,False,0.2000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FRM,51,6,LNR,7,5,0,0.0000,0.0000,0.2500,0.6667,9.5000,6.0000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,6,WG,8,5,0,0.0000,0.0000,0.4000,0.6667,4.0000,6.0000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FRM,51,6,ND,9,5,0,0.0000,0.0000,0.4333,0.8333,2.5000,2.5000,0.2222,False,0.2000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FRM,51,7,DMG,0,5,0,0.0000,0.0000,0.2833,0.3333,7.0000,9.5000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.8625
0.0000,FRM,51,7,DBR,1,5,0,0.0000,0.0000,0.2500,1.0000,9.5000,1.0000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.6973684210526315
1.0000,FRM,51,7,BOD,2,5,0,2.0000,0.0000,0.4333,0.6667,2.5000,6.0000,0.0000,False,0.1000,BV.2019.06.05-13.16,,,0.75
0.0000,FRM,51,7,BDY,3,5,0,0.0000,0.0000,0.4667,0.8333,1.0000,2.5000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FRM,51,7,2M,4,5,0,0.0000,0.0000,0.2667,0.3333,8.0000,9.5000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,7,GRG,5,5,0,0.0000,0.0000,0.3000,0.6667,6.0000,6.0000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FRM,51,7,LB,6,5,0,0.0000,0.0000,0.3833,0.6667,5.0000,6.0000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FRM,51,7,LNR,7,5,0,0.0000,0.0000,0.2500,0.6667,9.5000,6.0000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,7,WG,8,5,0,0.0000,0.0000,0.4000,0.6667,4.0000,6.0000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FRM,51,7,ND,9,5,0,0.0000,0.0000,0.4333,0.8333,2.5000,2.5000,0.1111,False,0.1000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FRM,51,8,DMG,0,5,0,0.0000,0.0000,0.2833,0.3333,7.0000,9.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FRM,51,8,DBR,1,5,0,0.0000,0.0000,0.2500,1.0000,9.5000,1.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FRM,51,8,BOD,2,5,0,0.0000,0.0000,0.4333,0.6667,2.5000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FRM,51,8,BDY,3,5,0,0.0000,0.0000,0.4667,0.8333,1.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FRM,51,8,2M,4,5,0,0.0000,0.0000,0.2667,0.3333,8.0000,9.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,8,GRG,5,5,0,0.0000,0.0000,0.3000,0.6667,6.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FRM,51,8,LB,6,5,0,0.0000,0.0000,0.3833,0.6667,5.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FRM,51,8,LNR,7,5,0,0.0000,0.0000,0.2500,0.6667,9.5000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,8,WG,8,5,0,0.0000,0.0000,0.4000,0.6667,4.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FRM,51,8,ND,9,5,0,0.0000,0.0000,0.4333,0.8333,2.5000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FRM,51,9,DMG,0,5,0,0.0000,0.0000,0.2833,0.3333,7.0000,9.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FRM,51,9,DBR,1,5,0,0.0000,0.0000,0.2500,1.0000,9.5000,1.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FRM,51,9,BOD,2,5,0,0.0000,0.0000,0.4333,0.6667,2.5000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FRM,51,9,BDY,3,5,0,0.0000,0.0000,0.4667,0.8333,1.0000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FRM,51,9,2M,4,5,0,0.0000,0.0000,0.2667,0.3333,8.0000,9.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,9,GRG,5,5,0,0.0000,0.0000,0.3000,0.6667,6.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FRM,51,9,LB,6,5,0,0.0000,0.0000,0.3833,0.6667,5.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FRM,51,9,LNR,7,5,0,0.0000,0.0000,0.2500,0.6667,9.5000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FRM,51,9,WG,8,5,0,0.0000,0.0000,0.4000,0.6667,4.0000,6.0000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FRM,51,9,ND,9,5,0,0.0000,0.0000,0.4333,0.8333,2.5000,2.5000,0.0000,False,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,0,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.8625
1.0000,FYR,52,0,DBR,1,5,0,1.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.1111,True,0.2000,BV.2019.06.05-13.16,,,0.6973684210526315
2.0000,FYR,52,0,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,0,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,0,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,0,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,0,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,0,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.6122448979591837
1.0000,FYR,52,0,WG,8,5,0,1.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.1111,True,0.2000,BV.2019.06.05-13.16,,,0.4489795918367347
2.0000,FYR,52,0,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.2222,True,0.2000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,1,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,1,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,1,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.75
1.0000,FYR,52,1,BDY,3,5,0,8.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.1000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,1,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,1,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.3333333333333333
2.0000,FYR,52,1,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,1,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,1,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,1,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,2,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,2,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
2.0000,FYR,52,2,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,2,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,2,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,2,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,2,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,2,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,2,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,2,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,3,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,3,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,3,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,3,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,3,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,3,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,3,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,3,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,3,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,3,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,4,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,4,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,4,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,4,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,4,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,4,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,4,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,4,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,4,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,4,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,5,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,5,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,5,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,5,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,5,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,5,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,5,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,5,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,5,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,5,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,6,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,6,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,6,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,6,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,6,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,6,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,6,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,6,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,6,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,6,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,7,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,7,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,7,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,7,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,7,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,7,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,7,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,7,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,7,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,7,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,8,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,8,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6973684210526315
2.0000,FYR,52,8,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,8,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,8,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,8,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,8,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,8,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,8,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.1111,True,0.1000,BV.2019.06.05-13.16,,,0.4489795918367347
1.0000,FYR,52,8,ND,9,5,0,3.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.1000,BV.2019.06.05-13.16,,,0.6103896103896104
0.0000,FYR,52,9,DMG,0,5,0,0.0000,0.0000,0.2857,0.2857,6.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.8625
0.0000,FYR,52,9,DBR,1,5,0,0.0000,0.0000,0.2714,1.0000,8.0000,1.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6973684210526315
0.0000,FYR,52,9,BOD,2,5,0,0.0000,0.0000,0.4571,0.7143,2.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.75
0.0000,FYR,52,9,BDY,3,5,0,0.0000,0.0000,0.4714,0.8571,1.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.5866666666666667
0.0000,FYR,52,9,2M,4,5,0,0.0000,0.0000,0.2571,0.2857,9.5000,9.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,9,GRG,5,5,0,0.0000,0.0000,0.2857,0.7143,6.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.3333333333333333
0.0000,FYR,52,9,LB,6,5,0,0.0000,0.0000,0.3857,0.7143,5.0000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.574468085106383
0.0000,FYR,52,9,LNR,7,5,0,0.0000,0.0000,0.2571,0.7143,9.5000,5.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6122448979591837
0.0000,FYR,52,9,WG,8,5,0,0.0000,0.0000,0.4000,0.5714,4.0000,8.0000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.4489795918367347
0.0000,FYR,52,9,ND,9,5,0,0.0000,0.0000,0.4429,0.8571,3.0000,2.5000,0.0000,True,0.0000,BV.2019.06.05-13.16,,,0.6103896103896104
